id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
73736,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,1,Khulna town,Khulna Division,Khulna District,22.809785,89.564389,POINT (89.564389 22.809785),162540,Bangladesh,771,BGD,Asia,1,1,2006-05-09,2006-05-09,0,1,0,0,1,1,1
73784,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,1,Ratowal town,Rajshahi Division,Naogaon District,24.691814,89.052089,POINT (89.052089 24.691814),165419,Bangladesh,771,BGD,Asia,1,1,2006-05-20,2006-05-20,0,1,0,0,1,1,1
73737,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,2,Mujibnagar town,Khulna Division,Meherpur District,23.649444,88.594167,POINT (88.594167 23.649444),163978,Bangladesh,771,BGD,Asia,1,1,2006-05-30,2006-05-30,0,1,0,0,1,1,1
73734,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,1,Khulna town,Khulna Division,Khulna District,22.809785,89.564389,POINT (89.564389 22.809785),162540,Bangladesh,771,BGD,Asia,1,1,2006-06-08,2006-06-08,0,1,0,0,1,1,1
73738,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,2,Mongla sub-District,Khulna Division,Bagerhat District,22.472222,89.610833,POINT (89.610833 22.472222),161820,Bangladesh,771,BGD,Asia,1,1,2006-06-12,2006-06-12,0,1,0,0,1,1,1
90106,2006,0,2006,2006,3,487,Government of India - Civilians,954,Government of India - Civilians,141,750.0,Government of India,1,,Civilians,-1,"AFP, 2006-06-24",,,,see what,3,Satkhira District,Khulna Division,Satkhira District,22.38155,89.13675,POINT (89.136750 22.381550),161819,Bangladesh,771,BGD,Asia,1,1,2006-06-24,2006-06-24,0,0,3,0,0,3,3
190776,2006,0,2006,2006,3,487,Government of India - Civilians,954,Government of India - Civilians,141,750.0,Government of India,1,,Civilians,-1,"AFP, 2006-06-24",,,,see what,3,Nawabganj District,Rajshahi Division,Nawabganj District,24.73,88.2,POINT (88.200000 24.730000),165417,Bangladesh,771,BGD,Asia,1,1,2006-06-24,2006-06-24,0,0,1,0,0,1,1
73735,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,3,Kushtia District,Khulna Division,Kushtia District,23.92471,89.02958,POINT (89.029580 23.924710),163979,Bangladesh,771,BGD,Asia,1,1,2006-06-28,2006-06-28,0,1,0,0,1,1,1
72112,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,3,Pabna Disctrict,Rajshahi Division,Pabna Disctrict,24.05636,89.39325,POINT (89.393250 24.056360),164699,Bangladesh,771,BGD,Asia,1,1,2006-07-07,2006-07-07,0,1,0,0,1,1,1
73739,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,2,Phultala sub-District,Khulna Division,Kushtia District,22.977778,89.463889,POINT (89.463889 22.977778),162539,Bangladesh,771,BGD,Asia,1,1,2006-07-25,2006-07-25,0,1,0,0,1,1,1
73740,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,2,Alamdanga sub-District,Khulna Division,Chuadanga District,23.761111,88.950278,POINT (88.950278 23.761111),163978,Bangladesh,771,BGD,Asia,1,1,2006-08-04,2006-08-04,0,1,0,0,1,1,1
73741,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,"SATP.  BBC Monitoring South Asia (2006-08-26):  ""Four Bangladesh policemen killed in clash with communists - paper"".",,,,,2,Sujanagar sub-District,Rajshahi Division,Pabna District,23.942153,89.421014,POINT (89.421014 23.942153),163979,Bangladesh,771,BGD,Asia,1,1,2006-08-17,2006-08-17,4,11,0,0,15,15,15
73786,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,2,Singra sub-District,Rajshahi Division,Natore District,24.502819,89.142311,POINT (89.142311 24.502819),165419,Bangladesh,771,BGD,Asia,1,1,2006-08-28,2006-08-28,0,1,0,0,1,1,1
72313,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,1,Khulna town,Khulna Division,Khulna District,22.809785,89.564389,POINT (89.564389 22.809785),162540,Bangladesh,771,BGD,Asia,1,1,2006-09-02,2006-09-02,0,2,0,0,2,2,2
73787,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,2,Pabna town,Rajshahi Division,Pabna Disctrict,24.006581,89.244133,POINT (89.244133 24.006581),164699,Bangladesh,771,BGD,Asia,1,1,2006-09-02,2006-09-02,0,1,0,0,1,1,1
72314,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,1,Bagerhat town,Khulna Division,Khulna District,22.656566,89.791227,POINT (89.791227 22.656566),162540,Bangladesh,771,BGD,Asia,1,1,2006-09-09,2006-09-09,0,1,0,0,1,1,1
73788,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,2,Santhia sub-District,Rajshahi Division,Pabna Disctrict,24.058333,89.556944,POINT (89.556944 24.058333),164700,Bangladesh,771,BGD,Asia,1,1,2006-09-15,2006-09-15,0,0,0,0,0,0,1
73789,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,2,Ataikula town,Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,BGD,Asia,1,1,2006-09-16,2006-09-16,0,1,0,0,1,1,1
72503,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,1,Khulna town,Khulna Division,Khulna District,22.809785,89.564389,POINT (89.564389 22.809785),162540,Bangladesh,771,BGD,Asia,1,1,2006-09-19,2006-09-19,0,1,0,0,1,1,1
73790,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,2,Alamdanga sub-District,Khulna Division,Chuadanga District,23.761111,88.950278,POINT (88.950278 23.761111),163978,Bangladesh,771,BGD,Asia,1,1,2006-09-20,2006-09-20,0,1,0,0,1,1,1
73785,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,2,Bhangura sub-District,Rajshahi Division,Pabna Disctrict,24.215498,89.378399,POINT (89.378399 24.215498),164699,Bangladesh,771,BGD,Asia,1,1,2006-09-23,2006-09-23,0,0,0,0,0,0,1
73742,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,"SATP, BBC Monitoring South Asia, 2006-09-24, ""Bangladesh militant leader reportedly shot dead in escape bid - TV",,,,,2,Banshtali,Khulna Division,Bagerhat District,22.56,89.7,POINT (89.700000 22.560000),162540,Bangladesh,771,BGD,Asia,1,1,2006-09-24,2006-09-24,0,1,0,0,1,1,1
73743,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,2,Ataikula town,Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,BGD,Asia,1,1,2006-09-25,2006-09-25,0,2,0,0,2,2,2
73744,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,2,Chuadanga sub-District,Khulna Division,Chuadanga District,23.6467,88.8436,POINT (88.843600 23.646700),163978,Bangladesh,771,BGD,Asia,1,1,2006-09-25,2006-09-25,0,1,0,0,1,1,1
73745,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,1,Subhapara town,Khulna Division,Jessore District,23.0025,89.466944,POINT (89.466944 23.002500),163259,Bangladesh,771,BGD,Asia,1,1,2006-09-26,2006-09-26,0,1,0,0,1,1,1
73746,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,2,Harinakunda sub-District,Khulna Division,Jhenaidaha District,23.637778,89.040278,POINT (89.040278 23.637778),163979,Bangladesh,771,BGD,Asia,1,1,2006-09-27,2006-09-27,1,0,0,0,1,1,1
73747,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,3,Chuadanga District,Khulna Division,Chuadanga District,23.60728,88.84878,POINT (88.848780 23.607280),163978,Bangladesh,771,BGD,Asia,1,1,2006-10-02,2006-10-02,0,1,0,0,1,1,1
73303,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,6,Bangladesh,,,21.45,91.9833,POINT (91.983300 21.450000),160384,Bangladesh,771,BGD,Asia,1,1,2006-10-11,2006-10-11,0,1,0,0,1,1,1
73748,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,2,Kotchandpur sub-District,Khulna Division,Jhenaidaha District,23.402222,89.013611,POINT (89.013611 23.402222),163259,Bangladesh,771,BGD,Asia,1,1,2006-10-26,2006-10-26,0,1,0,0,1,1,1
73564,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-10-29, ""Bangladesh party clashes kill 12, around 2,000 injured",,,,,1,Narayanganj town,Dhaka Division,Narayanganj District,23.613611,90.503056,POINT (90.503056 23.613611),163982,Bangladesh,771,BGD,Asia,1,1,2006-10-27,2006-10-27,0,1,0,0,1,1,1
73565,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia (2006-10-30):  ""Death toll rises to 20 in Bangladesh violence, hundreds injured"".",,,,Daily Star website,1,Swarupkati town,Barisal Division,Pirojpur District,22.750933,90.102718,POINT (90.102718 22.750933),162541,Bangladesh,771,BGD,Asia,1,1,2006-10-27,2006-10-27,0,1,0,0,1,1,1
73749,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,2,Mirpur sub-District,Khulna Division,Kushtia District,23.928333,88.991667,POINT (88.991667 23.928333),163978,Bangladesh,771,BGD,Asia,1,1,2006-10-27,2006-10-27,0,2,0,0,2,2,2
74081,2006,0,2006,2006,2,10513,Supporters of Awami League - Supporters of Jamaat-e-Islami,11123,Supporters of Awami League - Supporters of Jamaat-e-Islami,372,,Supporters of Awami League,2765,,Supporters of Jamaat-e-Islami,-1,"BBC Monitoring South Asia (2006-10-30):  ""Death toll rises to 20 in Bangladesh violence, hundreds injured"".",,,,Daily Star website,1,Siddhirganj town,Dhaka Division,Narayanganj District,23.691389,90.515,POINT (90.515000 23.691389),163982,Bangladesh,771,BGD,Asia,1,1,2006-10-27,2006-10-27,0,1,0,0,1,1,1
73566,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-10-29, ""Seventeen killed, 1,000 wounded in Bangladesh violence - paper",,,,newspaper,1,Chittagong town,Chittagong Division,Chittagong District,22.338396,91.831685,POINT (91.831685 22.338396),161824,Bangladesh,771,BGD,Asia,1,1,2006-10-28,2006-10-28,0,0,0,0,0,0,1
73567,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia (2006-10-29):  ""Bangladesh party clashes kill 12, around 2,000 injured"".",,,,,1,Bagerhat town,Khulna Division,Khulna District,22.656566,89.791227,POINT (89.791227 22.656566),162540,Bangladesh,771,BGD,Asia,1,1,2006-10-28,2006-10-28,0,1,0,0,1,1,1
73569,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-10-29, ""Bangladesh party clashes kill 12, around 2,000 injured",,,,,2,Bheramara sub-District,Khulna Division,Kushtia District,24.0232,88.9925,POINT (88.992500 24.023200),164698,Bangladesh,771,BGD,Asia,1,1,2006-10-28,2006-10-28,1,0,0,0,1,1,1
73570,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-10-29, ""Bangladesh party clashes kill 12, around 2,000 injured"",  ""Seventeen killed, 1,000 wounded in Bangladesh violence - paper"".",,,,Daily Star website,1,Dhaka city,Dhaka Division,Dhaka District,23.723056,90.408611,POINT (90.408611 23.723056),163981,Bangladesh,771,BGD,Asia,1,1,2006-10-28,2006-10-28,0,0,0,0,0,0,1
73572,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-10-29, ""Seventeen killed, 1,000 wounded in Bangladesh violence - paper",,,,newspaper,1,Maulvibazar town,Sylhet Division,Maulvibazar District,24.488877,91.770751,POINT (91.770751 24.488877),164704,Bangladesh,771,BGD,Asia,1,1,2006-10-28,2006-10-28,0,0,0,0,0,0,1
73573,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-10-29, ""Bangladesh party clashes kill 12, around 2,000 injured",,,,,1,Narsingdi town,Dhaka Division,Narsingdi District,23.923056,90.717778,POINT (90.717778 23.923056),163982,Bangladesh,771,BGD,Asia,1,1,2006-10-28,2006-10-28,0,2,0,0,2,2,2
74082,2006,0,2006,2006,2,10513,Supporters of Awami League - Supporters of Jamaat-e-Islami,11123,Supporters of Awami League - Supporters of Jamaat-e-Islami,372,,Supporters of Awami League,2765,,Supporters of Jamaat-e-Islami,-1,"BBC Monitoring South Asia, 2006-10-29, ""Bangladesh party clashes kill 12, around 2,000 injured",,,,,1,Kurigram town,Rangpur Division,Kurigram District,25.813611,89.65,POINT (89.650000 25.813611),166860,Bangladesh,771,BGD,Asia,1,1,2006-10-28,2006-10-28,0,0,0,1,1,1,1
73574,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-10-30, ""Death toll rises to 20 in Bangladesh violence, hundreds injured",,,,Daily Star website,2,Hatiya town,Chittagong Division,Noakhali District,22.28807,91.1401,POINT (91.140100 22.288070),161823,Bangladesh,771,BGD,Asia,1,1,2006-10-29,2006-10-29,1,1,0,0,2,2,2
73575,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-10-30, ""Death toll rises to 20 in Bangladesh violence, hundreds injured",,,,Daily Star website,2,Hatiya town,Chittagong Division,Noakhali District,22.28807,91.1401,POINT (91.140100 22.288070),161823,Bangladesh,771,BGD,Asia,1,1,2006-10-29,2006-10-29,0,1,0,0,1,1,1
73750,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,2,Harinakunda sub-District,Khulna Division,Jhenaidaha District,23.637778,89.040278,POINT (89.040278 23.637778),163979,Bangladesh,771,BGD,Asia,1,1,2006-11-03,2006-11-03,0,0,0,0,0,0,1
73390,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,3,Jessore District,Khulna Division,Jessore District,23.08774,89.17639,POINT (89.176390 23.087740),163259,Bangladesh,771,BGD,Asia,1,1,2006-11-14,2006-11-14,0,1,0,0,1,1,1
74016,2006,0,2006,2006,2,4720,BCP - PBCP,5330,BCP - PBCP,804,,BCP,805,,PBCP,-1,SATP,,,,,3,Kushtia District,Khulna Division,Kushtia District,23.92471,89.02958,POINT (89.029580 23.924710),163979,Bangladesh,771,BGD,Asia,1,1,2006-11-14,2006-11-14,0,1,0,0,1,1,1
73568,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"AFP, 2006-11-21, ""Three die in Bangladesh political violence",,,,Police sources,1,Lakshmipur town,Chittagong Division,Lakshmipur District,22.944167,90.83,POINT (90.830000 22.944167),162542,Bangladesh,771,BGD,Asia,1,1,2006-11-21,2006-11-21,1,0,0,0,1,1,1
73576,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-11-23, ""Bangladesh press selection list 23 Nov 06",,,,,3,Feni District,Chittagong Division,Feni District,22.99732,91.41517,POINT (91.415170 22.997320),162543,Bangladesh,771,BGD,Asia,1,1,2006-11-22,2006-11-22,0,0,1,0,1,1,1
73791,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,2,Belkuchi sub-District,Rajshahi Division,Sirajganj District,24.295216,89.698072,POINT (89.698072 24.295216),164700,Bangladesh,771,BGD,Asia,1,1,2006-11-22,2006-11-22,0,1,0,0,1,1,1
73792,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,3,Kushtia District,Khulna Division,Kushtia District,23.92471,89.02958,POINT (89.029580 23.924710),163979,Bangladesh,771,BGD,Asia,1,1,2006-11-22,2006-11-22,0,1,0,0,1,1,1
73578,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-12-03, ""One dead, 50 injured in Bangladesh clashes over electoral reform - PTI",,,,PTI News Agency,2,Bishwanath sub-District,Sylhet Division,Sylhet District,24.81385,91.756316,POINT (91.756316 24.813850),165424,Bangladesh,771,BGD,Asia,1,1,2006-12-03,2006-12-03,0,0,0,1,1,1,1
73579,2006,0,2006,2006,2,4591,Supporters of Awami League - Supporters of BNP,5201,Supporters of Awami League - Supporters of BNP,372,,Supporters of Awami League,374,,Supporters of BNP,-1,"BBC Monitoring South Asia, 2006-12-05, ""Bangladesh opposition calls off blockade",,,,Daily Star website,1,Kalarmarchhara town,Chittagong Division,Cox's Bazar District,21.674393,91.920916,POINT (91.920916 21.674393),161104,Bangladesh,771,BGD,Asia,1,1,2006-12-04,2006-12-04,1,2,0,0,3,3,3
72504,2006,1,2006,2006,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,1,Chatkabaria town,Khulna Division,Jhenaidah District,23.658238,89.048186,POINT (89.048186 23.658238),163979,Bangladesh,771,BGD,Asia,1,1,2006-12-22,2006-12-22,0,2,0,0,2,2,2
73793,2006,0,2006,2006,1,11350,Bangladesh: Government,10985,Government of Bangladesh - PBCP,143,771.0,Government of Bangladesh,805,,PBCP,-1,SATP,,,,,2,Ataikula town,Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,BGD,Asia,1,1,2006-12-22,2006-12-22,0,1,0,0,1,1,1
73751,2007,0,2007,2007,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,1,Ataikula town,Rajshahi Division,Pabna Disctrict,24.031305,89.406814,POINT (89.406814 24.031305),164699,Bangladesh,771,BGD,Asia,1,1,2007-01-15,2007-01-15,0,2,0,0,2,2,2
73752,2007,0,2007,2007,1,11350,Bangladesh: Government,11991,Government of Bangladesh - PBCP-J,143,771.0,Government of Bangladesh,1165,,PBCP-J,-1,SATP,,,,,3,Jhenaidaha District,Khulna Division,Jhenaidaha District,23.48351,89.0863,POINT (89.086300 23.483510),163259,Bangladesh,771,BGD,Asia,1,1,2007-01-24,2007-01-24,0,1,0,0,1,1,1
